"","month_date","pr_mean"
"1",2009-01-31,14.0022524778033
"2",2009-02-28,34.0595792338718
"3",2009-03-31,11.6738594559138
"4",2009-04-30,17.4270629882812
"5",2009-05-31,107.676201942377
"6",2009-06-30,81.4169297693297
"7",2009-07-31,56.0448925243691
"8",2009-08-31,44.7856776067056
"9",2009-09-30,22.4450681707822
"10",2009-10-31,14.5046109479154
"11",2009-11-30,5.91613771102857
"12",2009-12-31,4.55711120157503
"13",2010-01-31,2.16093989401998
"14",2010-02-28,7.45549891580595
"15",2010-03-31,15.4096544603817
"16",2010-04-30,30.746612517396
"17",2010-05-31,102.776213432662
"18",2010-06-30,47.1189885400236
"19",2010-07-31,80.7043270790018
"20",2010-08-31,38.1593278551009
"21",2010-09-30,33.5110475833062
"22",2010-10-31,19.4683938083472
"23",2010-11-30,39.929809916066
"24",2010-12-31,3.1098396062589
"25",2011-01-31,2.38022345656645
"26",2011-02-28,3.37682454046444
"27",2011-03-31,13.2088448357536
"28",2011-04-30,39.002837537555
"29",2011-05-31,123.536386736669
"30",2011-06-30,152.917324611917
"31",2011-07-31,67.2363290679641
"32",2011-08-31,34.1643797932193
"33",2011-09-30,45.3515616827644
"34",2011-10-31,9.40128448710311
"35",2011-11-30,5.83374015186564
"36",2011-12-31,2.74702500173589
"37",2012-01-31,6.41105395479826
"38",2012-02-29,20.2609471249161
"39",2012-03-31,19.8631039675092
"40",2012-04-30,5.83374032867141
"41",2012-05-31,23.8181825639913
"42",2012-06-30,48.4744268353097
"43",2012-07-31,73.7909131217748
"44",2012-08-31,22.5862070306903
"45",2012-09-30,30.6271361361723
"46",2012-10-31,0.621967927145306
"47",2012-11-30,11.008300773392
"48",2012-12-31,1.56289381702663
"49",2013-01-31,0.59007213676523
"50",2013-02-28,0.785718640895539
"51",2013-03-31,40.403992618667
"52",2013-04-30,13.8757327440544
"53",2013-05-31,52.2094237385318
"54",2013-06-30,49.9864198034629
"55",2013-07-31,76.0355778853409
"56",2013-08-31,59.0470846742392
"57",2013-09-30,10.6210326048313
"58",2013-10-31,4.5451502322976
"59",2013-11-30,7.44873043731786
"60",2013-12-31,8.28094476528349
"61",2014-01-31,1.26785767497495
"62",2014-02-28,0.856345057559338
"63",2014-03-31,9.95547404017998
"64",2014-04-30,17.1757507952861
"65",2014-05-31,70.3222441719845
"66",2014-06-30,94.5222486974671
"67",2014-07-31,82.1954550803639
"68",2014-08-31,49.7973045799881
"69",2014-09-30,10.5921938156825
"70",2014-10-31,2.18486171470431
"71",2014-11-30,12.4996948085027
"72",2014-12-31,4.2939709383063
"73",2015-01-31,3.48461529792985
"74",2015-02-28,11.7195675193216
"75",2015-03-31,14.544481120538
"76",2015-04-30,45.6358347146306
"77",2015-05-31,21.9443042529747
"78",2015-06-30,57.6411440502852
"79",2015-07-31,74.9670722521842
"80",2015-08-31,69.7241984191351
"81",2015-09-30,31.7477414791938
"82",2015-10-31,3.58827652089531
"83",2015-11-30,4.3753051875683
"84",2015-12-31,21.752929923241
"85",2016-01-31,7.60714628559072
