"","month_date","pr_mean"
"1",2009-01-31,10.29436655881
"2",2009-02-28,4.55540255061351
"3",2009-03-31,70.8883960498497
"4",2009-04-30,22.7458190289326
"5",2009-05-31,89.4995909300633
"6",2009-06-30,145.0483702356
"7",2009-07-31,126.191709539853
"8",2009-08-31,105.280032078736
"9",2009-09-30,20.154418819584
"10",2009-10-31,8.09355699311709
"11",2009-11-30,4.01687627963838
"12",2009-12-31,4.20227047834487
"13",2010-01-31,11.119670374319
"14",2010-02-28,22.5209919866757
"15",2010-03-31,26.0827827674802
"16",2010-04-30,62.1771234262269
"17",2010-05-31,75.8960352279246
"18",2010-06-30,145.097806071863
"19",2010-07-31,154.551060847007
"20",2010-08-31,32.5935123895761
"21",2010-09-30,46.0643011028878
"22",2010-10-31,23.4673284867313
"23",2010-11-30,10.9835814408143
"24",2010-12-31,38.0516795441508
"25",2011-01-31,26.2342878675554
"26",2011-02-28,46.0837223916315
"27",2011-03-31,12.0406611189537
"28",2011-04-30,13.5131834365893
"29",2011-05-31,74.5962817920372
"30",2011-06-30,128.47412021365
"31",2011-07-31,96.9313079374842
"32",2011-08-31,45.06875165971
"33",2011-09-30,59.1943351202644
"34",2011-10-31,29.1687016433571
"35",2011-11-30,7.31689462554641
"36",2011-12-31,28.2158137822989
"37",2012-01-31,15.6688074293925
"38",2012-02-29,9.44628017059586
"39",2012-03-31,14.1019269663957
"40",2012-04-30,20.5004882969661
"41",2012-05-31,158.773259958252
"42",2012-06-30,192.75650200434
"43",2012-07-31,68.2091493043117
"44",2012-08-31,41.8472769786604
"45",2012-09-30,29.7702028881758
"46",2012-10-31,21.8805129668908
"47",2012-11-30,1.0217285210274
"48",2012-12-31,7.8463647281751
"49",2013-01-31,18.9819831597561
"50",2013-02-28,6.03855675908562
"51",2013-03-31,15.7325991574908
"52",2013-04-30,80.1933301147074
"53",2013-05-31,160.443803854287
"54",2013-06-30,48.659820179455
"55",2013-07-31,122.487814421766
"56",2013-08-31,80.8159627136774
"57",2013-09-30,75.7479842053726
"58",2013-10-31,8.93082171896822
"59",2013-11-30,4.07455438835314
"60",2013-12-31,16.8011078552809
"61",2014-01-31,17.0323525933782
"62",2014-02-28,53.8879387459019
"63",2014-03-31,31.3934330886696
"64",2014-04-30,22.1896366390865
"65",2014-05-31,50.9335909446236
"66",2014-06-30,155.072018341161
"67",2014-07-31,110.786046646535
"68",2014-08-31,112.743649561889
"69",2014-09-30,38.582610769663
"70",2014-10-31,59.6650642168242
"71",2014-11-30,11.0742189150187
"72",2014-12-31,20.9316133725224
"73",2015-01-31,3.66801598211168
"74",2015-02-28,5.80902101082756
"75",2015-03-31,41.1415843293071
"76",2015-04-30,12.339019853971
"77",2015-05-31,110.921601508744
"78",2015-06-30,159.018858731724
"79",2015-07-31,96.7120263492689
"80",2015-08-31,45.7146424683742
"81",2015-09-30,48.964690376306
"82",2015-10-31,18.0171355081256
"83",2015-11-30,4.38354498473927
"84",2015-12-31,21.0113520675804
"85",2016-01-31,10.7568557403283
"86",2016-02-29,80.0903329742141
"87",2016-03-31,51.8545828090282
"88",2016-04-30,136.511993408203
"89",2016-05-31,42.2698974609375
"90",2016-06-30,168.7788389856
"91",2016-07-31,111.65918991901
"92",2016-08-31,71.0080063319765
"93",2016-09-30,31.7724608117715
"94",2016-10-31,10.6771161023062
"95",2016-11-30,2.6449585078808
"96",2016-12-31,20.2857230353402
"97",2017-01-31,23.5789643571479
"98",2017-02-28,22.9359222430503
"99",2017-03-31,57.9905362974387
"100",2017-04-30,19.9566651019268
"101",2017-05-31,90.7116289017722
"102",2017-06-30,110.40435929317
"103",2017-07-31,85.5086292489432
"104",2017-08-31,86.0070008668117
"105",2017-09-30,64.776765141869
"106",2017-10-31,20.6405637291027
"107",2017-11-30,7.94311520294286
"108",2017-12-31,49.7733829950448
"109",2018-01-31,17.6343859056942
"110",2018-02-28,4.03011867083478
"111",2018-03-31,20.5050068630953
"112",2018-04-30,25.3825378575129
"113",2018-05-31,48.8802998035681
"114",2018-06-30,124.061736557633
"115",2018-07-31,168.098795902915
"116",2018-08-31,60.6737694237381
"117",2018-09-30,17.7607727993745
"118",2018-10-31,5.08339172811247
"119",2018-11-30,6.88842764793662
"120",2018-12-31,4.67273339381791
"121",2019-01-31,3.42879759846255
"122",2019-02-28,29.7248842689442
"123",2019-03-31,12.5111239460239
"124",2019-04-30,10.7858278410276
"125",2019-05-31,147.972549078986
"126",2019-06-30,99.4084161822684
"127",2019-07-31,57.9107968951575
"128",2019-08-31,87.3705467674881
"129",2019-09-30,68.1427005096339
"130",2019-10-31,27.5220812181942
"131",2019-11-30,7.2550966477138
"132",2019-12-31,23.4434065481764
