"","month_date","pr_mean"
"1",2009-01-31,36.1299579453771
"2",2009-02-28,78.0245098401792
"3",2009-03-31,11.0199961214676
"4",2009-04-30,82.3974615661427
"5",2009-05-31,102.77621531859
"6",2009-06-30,194.713435415179
"7",2009-07-31,137.630339409225
"8",2009-08-31,72.7702468866482
"9",2009-09-30,40.6137083075009
"10",2009-10-31,28.6543816735502
"11",2009-11-30,7.68356315384153
"12",2009-12-31,17.869617024553
"13",2010-01-31,76.1193046113476
"14",2010-02-28,11.6710115864407
"15",2010-03-31,32.8845610900316
"16",2010-04-30,34.5657345489599
"17",2010-05-31,39.7461440821644
"18",2010-06-30,165.219270181842
"19",2010-07-31,145.672069326974
"20",2010-08-31,119.366011046804
"21",2010-09-30,16.7720027966425
"22",2010-10-31,46.1691568256356
"23",2010-11-30,7.72888183200848
"24",2010-12-31,16.1392705806065
"25",2011-01-31,21.8884866713779
"26",2011-02-28,5.23518136760686
"27",2011-03-31,4.43351492176589
"28",2011-04-30,38.0552670510951
"29",2011-05-31,33.8773177092662
"30",2011-06-30,183.132474543527
"31",2011-07-31,94.0646781935357
"32",2011-08-31,108.85634792503
"33",2011-09-30,74.3554685614072
"34",2011-10-31,23.4394198138034
"35",2011-11-30,16.4836120762629
"36",2011-12-31,12.1084400234395
"37",2012-01-31,11.3309801439755
"38",2012-02-29,2.43782830875716
"39",2012-03-31,47.9393729707226
"40",2012-04-30,84.7457882598974
"41",2012-05-31,98.398513882421
"42",2012-06-30,277.728883596137
"43",2012-07-31,153.546342020854
"44",2012-08-31,50.1162631320767
"45",2012-09-30,69.267426605802
"46",2012-10-31,63.4766123606823
"47",2012-11-30,13.2989502424607
"48",2012-12-31,13.8348000866245
"49",2013-01-31,40.5794197751675
"50",2013-02-28,9.95832179178251
"51",2013-03-31,23.7703386868816
"52",2013-04-30,42.8919968137052
"53",2013-05-31,86.325956590008
"54",2013-06-30,169.450382189825
"55",2013-07-31,82.9808885464445
"56",2013-08-31,101.815354696009
"57",2013-09-30,20.3233341017039
"58",2013-10-31,32.4260589375626
"59",2013-11-30,31.2121581402607
"60",2013-12-31,7.09681363950949
"61",2014-01-31,24.7750556271058
"62",2014-02-28,25.8051194425207
"63",2014-03-31,20.3335671481909
"64",2014-04-30,50.3736883256352
"65",2014-05-31,114.996288029943
"66",2014-06-30,121.346739213914
"67",2014-07-31,185.884686908685
"68",2014-08-31,79.2809774517082
"69",2014-09-30,45.9407044399995
"70",2014-10-31,50.5827371031046
"71",2014-11-30,22.0001215988304
"72",2014-12-31,3.83546884477255
"73",2015-01-31,71.7176881909836
"74",2015-02-28,9.54339185955178
"75",2015-03-31,24.4521106942557
"76",2015-04-30,36.1436462480924
"77",2015-05-31,69.8956391948741
"78",2015-06-30,333.067018864676
"79",2015-07-31,86.445568758063
"80",2015-08-31,108.649025950581
"81",2015-09-30,58.6093135876581
"82",2015-10-31,27.1353438205551
"83",2015-11-30,31.3439939520322
"84",2015-12-31,44.1198540691403
"85",2016-01-31,36.3053847482661
"86",2016-02-29,39.3035893386696
"87",2016-03-31,24.9504827836063
"88",2016-04-30,70.2520758553874
"89",2016-05-31,75.7485179230571
"90",2016-06-30,67.7883911761455
"91",2016-07-31,161.388719896786
"92",2016-08-31,88.5786007158458
"93",2016-09-30,77.4618525872938
"94",2016-10-31,15.4136410768842
"95",2016-11-30,7.91015642680577
"96",2016-12-31,34.4155587925343
"97",2017-01-31,14.3650667581824
